sid,label,tid,uid
politifact8085,0,1055266446643683328,304348924
politifact8085,0,1019167454180904960,235192434
politifact8085,0,1058154075521458176,35860455
politifact8085,0,1059466396004868096,16074627
politifact8085,0,1019619261025804288,742085897227784192
politifact8085,0,1017250320303288322,175787871
politifact8085,0,1068278492129841152,958126983413747713
politifact8085,0,1002055438014337025,221372941
politifact8085,0,1054703331480866821,3024278632
politifact8085,0,1062400888080191488,833777700879732740
politifact8085,0,1007032142579228672,930818651472715776
politifact8085,0,1009524001100554241,887018548358373377
politifact8085,0,1056750167968411648,20576731
politifact8085,0,1009132189185867776,269830089
politifact8085,0,1058240495778914304,457214750
politifact8085,0,1022877655316586502,121639732
politifact8085,0,1059421352111886336,2226833330
politifact8085,0,1066751974379421696,879199706
politifact8085,0,1001809323121676288,597854028
politifact8085,0,1006234856785956864,330442975
politifact8085,0,1024067859218096128,15458694
politifact8085,0,1016544089725132800,22226651
politifact8085,0,1020032678895157248,914474493204189184
politifact8085,0,1023948603285532677,911212681
politifact8085,0,1058144019341950977,985145705034604545
politifact8085,0,1058164696673644544,1041726696880263168
politifact8085,0,1020275914536628224,966471109011963904
politifact8085,0,1069391638064259073,116252479
politifact8085,0,1014592024044023809,4484115214
politifact8085,0,1058527799617609728,34089961
politifact8085,0,1055245192083726337,56253093
politifact8085,0,1023672105630453761,886260245558841344
politifact8085,0,999002531656290304,1636296223
politifact8085,0,1055848422773682179,18778634
politifact8085,0,1000026983882002433,927897217469505536
politifact8085,0,1059276177230184449,735633664696946689
politifact8085,0,1058247834833584129,87361779
politifact8085,0,1024097956427911168,1345025280
politifact8085,0,1060912735276417025,2440508376
politifact8085,0,1001109416270184448,1600195111
politifact8085,0,1004368514835189761,40775052
politifact8085,0,1054089290769199105,96580579
politifact8085,0,1013840541509935104,282612879
politifact8085,0,1060115372324593664,21327035
politifact8085,0,1009603543001489408,80417844
politifact8085,0,1055428586595856384,312145327
politifact8085,0,1058492299150274562,1398068880
politifact8085,0,1009535844603056129,2720853581
politifact8085,0,1003826377630478336,561740277
politifact8085,0,1060304999224238080,732599970688208900
politifact8085,0,1009889852966531081,951149485035589632
politifact8085,0,1006839226791424000,925899536693731329
politifact8085,0,998575937754198018,897101592
politifact8085,0,1019953517107318786,2544914191
politifact8085,0,1054859514141466624,180066213
politifact8085,0,1061668762766716935,2496689798
politifact8085,0,1055914153020477440,1628447328
politifact8085,0,1058169347573776384,271682472
politifact8085,0,1069772461334544384,25010109
politifact8085,0,1008763429451108352,1517810221
politifact8085,0,1058331039813246976,470574762
politifact8085,0,1021831456010723328,456756903
politifact8085,0,1070899054756806657,22962054
politifact8085,0,1004822731349581824,886234054542184448
politifact8085,0,1009506359530999808,1618659962
politifact8085,0,1054920015709843457,2191781708
politifact8085,0,1055553048456712192,934002982307487744
politifact8085,0,1022283051953520640,123618696
politifact8085,0,1059087892952170496,2168939118
politifact8085,0,1019899351705976832,874652725337890816
politifact8085,0,1015460438757335040,314851797
politifact8085,0,1018103119949987845,2335719458
politifact8085,0,1058189466874011649,980253350036873216
politifact8085,0,1055570872927277056,1042167518377332741
politifact8085,0,1058481652924665858,836257545446551552
politifact8085,0,1061636846978060289,20342244
politifact8085,0,1019746827745177600,66774765
politifact8085,0,1054784410938073088,267943717
politifact8085,0,997361933467533312,1000081610
politifact8085,0,1004813193288429568,783514261389737986
politifact8085,0,1017554139855933440,762343150044217349
politifact8085,0,1011693797930127360,18190887
politifact8085,0,1068518078189731840,835232386518495234
politifact8085,0,1068193634288308226,498142557
politifact8085,0,1069244241648467970,15718363
politifact8085,0,1021915079275675648,17679874
politifact8085,0,1061273748635037696,3078669573
politifact8085,0,1055212226234200064,3423646132
politifact8085,0,1055756976741933057,3049703301
politifact8085,0,1003357516619710464,233662015
politifact8085,0,1070502321363275776,143104075
politifact8085,0,1002263122567020549,831481628
politifact8085,0,1019770175032365057,59940619
politifact8085,0,1064911999484682240,34704888
politifact8085,0,1022676567758135296,863261922
politifact8085,0,1055205550735220766,2413006435
politifact8085,0,1059460303186989058,336914795
politifact8085,0,1010761912953393152,886436331034824704
politifact8085,0,1015256434110619648,1178985378
politifact8085,0,999327022102007810,17257818
politifact8085,0,1055134123659067392,525419131
politifact8085,0,1010845951307730944,900402563291516928
politifact8085,0,1068514882654560256,148068304
politifact8085,0,1014663790346973184,17194090
politifact8085,0,1010650449089835008,356464399
politifact8085,0,1002806482625290240,914318174891511808
politifact8085,0,1067052981126864897,2993425394
politifact8085,0,1022662819559419905,3448405037
politifact8085,0,1024075883059937280,39002005
politifact8085,0,1012974968093724672,21527329
politifact8085,0,1055283359688126465,875021340
politifact8085,0,1054163628864258048,2591675300
politifact8085,0,1060515778334732288,46976515
politifact8085,0,1055131865668075520,897597348284706817
politifact8085,0,1070878110814326785,1037154331575779328
politifact8085,0,1055178743000547330,1597275241
politifact8085,0,1064946197599739904,3590785162
politifact8085,0,1015657962474483713,21913598
politifact8085,0,1060324179487178753,800510577516769281
politifact8085,0,1064520690907402244,438043008
politifact8085,0,1064699473757126656,784024814088585216
politifact8085,0,999718273708011520,735246138953977856
politifact8085,0,1020404268262731777,996198432237899777
politifact8085,0,1001941415788675073,776319282
politifact8085,0,996947478095134720,2549907157
politifact8085,0,1003793298891427843,4870478255
politifact8085,0,1005141762808131585,845629367128657920
politifact8085,0,1055142814533804033,721807071981625344
politifact8085,0,1068270609719713792,373033271
politifact8085,0,1068709227047342080,438136405
politifact8085,0,1001839143574474752,391646008
politifact8085,0,1054915249474654208,372578291
politifact8085,0,1009188257173770241,703930928347930624
politifact8085,0,1055498854668361731,710156068572147712
politifact8085,0,1056177620822511617,195167085
politifact8085,0,1068233184884727809,260836316
politifact8085,0,1015092559478001664,899081082997362690
politifact8085,0,1064946986913333248,111023411
politifact8085,0,1058184097032531970,2961103695
politifact8085,0,997266853247369216,1600195111
politifact8085,0,1017817845269295110,138445621
politifact8085,0,1009614237684125699,2230279206
politifact8085,0,1011403451169992705,2164680302
politifact8085,0,1003796815806943233,4817711054
politifact8085,0,1023341406851452928,790676963715190784
politifact8085,0,1070845713528119297,14335435
politifact8085,0,1015253533308981248,17168408
politifact8085,0,1068057486563921921,390457914
politifact8085,0,1068024091062484993,3433002136
politifact8085,0,1068368330539577345,200838452
politifact8085,0,1023589382526255104,17577082
politifact8085,0,1008045439881363456,3398073293
politifact8085,0,1013723096140873728,543301605
politifact8085,0,1020418419974340608,17799686
politifact8085,0,1055250171792121861,747274782257745920
politifact8085,0,1003438582483255296,214510495
politifact8085,0,1009462856801120256,704504741573726209
politifact8085,0,1008438879094001665,4693009164
politifact8085,0,1001840700642746369,105931787
politifact8085,0,1069994745148059649,29289441
politifact8085,0,1054719045616984065,314836419
politifact8085,0,1019548747678863360,481264219
politifact8085,0,1018233464456294400,3697015815
politifact8085,0,1010007132345860096,2795311177
politifact8085,0,997227997546631168,24967190
politifact8085,0,1000486968797511680,2974834067
politifact8085,0,1055284339544674304,894274851971772416
politifact8085,0,1012074191477096448,826217230518071297
politifact8085,0,1011748573501902849,310835371
politifact8085,0,1058203136895172611,575769943
politifact8085,0,1002903334930575361,451893724
politifact8085,0,1068285895923531776,194901519
politifact8085,0,1006291543974731776,795250101937639428
politifact8085,0,1060422093500641281,60333117
politifact8085,0,999145892245655554,324042503
politifact8085,0,1003320188857716736,28423946
politifact8085,0,1019778463304101888,236013676
politifact8085,0,1056263200524693510,2889735215
politifact8085,0,1009443466680516608,1559209568
politifact8085,0,1059802617231097857,21901902
politifact8085,0,1013972763743277056,1574062046
politifact8085,0,1071340918584815618,234623237
politifact8085,0,1063113581909196801,169723835
politifact8085,0,1070935696188166144,25543301
politifact8085,0,1068290303705194496,3296487139
politifact8085,0,1006006728238903296,865003854
politifact8085,0,1068279593671503872,250858058
politifact8085,0,1006515172142473216,1690779492
politifact8085,0,1002265731549941760,784170858986090499
politifact8085,0,1063530950842376192,968926824859279360
politifact8085,0,998983629819740161,720573139776876544
politifact8085,0,1000227234672795648,4047830244
politifact8085,0,1053320722800619520,846551388402397188
politifact8085,0,1005466852812701697,80417844
politifact8085,0,1055509378953031681,57518504
politifact8085,0,1005225334218854401,999513224885297153
politifact8085,0,1066907939615764482,714485038591696896
politifact8085,0,1054180586301071361,709294088
politifact8085,0,1003707483691421696,20658769
politifact8085,0,1004111521029476354,11884102
politifact8085,0,1019614880993824768,1917611970
politifact8085,0,1058103017940094981,157412911
politifact8085,0,1059286908487036928,2293601412
politifact8085,0,1069379486473437185,828226984815652865
politifact8085,0,1058090321387634690,1051681329954336769
politifact8085,0,1055115235382616070,67883544
politifact8085,0,1005146738141917184,983786204322779136
politifact8085,0,1063807214362730502,713725839297355776
politifact8085,0,1066184368950059008,716435339250896896
politifact8085,0,1015242218620276736,863092576316002308
politifact8085,0,1013113204971409408,42720402
politifact8085,0,1061043858883141633,880742806746157056
politifact8085,0,1001819198828498946,279179448
politifact8085,0,1064206731495071744,272745051
politifact8085,0,1064862056678084609,788509503679524864
politifact8085,0,1010061401983840256,857881851284684800
politifact8085,0,1055980976327802886,541914560
politifact8085,0,1066708365630468096,972967229393391617
politifact8085,0,1056136404936343552,915195945247137793
politifact8085,0,1059796489537552384,1149407934
politifact8085,0,1004550750494552064,781668118309507072
politifact8085,0,1058796678181015553,1025388118109814786
politifact8085,0,998796156212658180,395462175
politifact8085,0,1062796254416195585,756074904
politifact8085,0,1062018968184078341,48463400
politifact8085,0,1055242616009359363,1365945973
politifact8085,0,1002645322038902785,341587981
politifact8085,0,1058130167586086913,1426162284
politifact8085,0,1053395904277987331,241761661
politifact8085,0,1020300292364144640,1537476354
politifact8085,0,1061783380520460288,369927833
politifact8085,0,1014650872587055105,376761624
politifact8085,0,1000525553697476608,16625082
politifact8085,0,1011955776250757120,855359216374005760
politifact8085,0,1007010264603025410,46817947
politifact8085,0,1068371615233134592,1055112062131560448
politifact8085,0,1002989335627599872,784608300436422656
politifact8085,0,1007239514627235840,866059295221325827
politifact8085,0,1002850621878239233,25058639
politifact8085,0,1053878313612177408,277792122
politifact8085,0,1013953023939313665,24549985
politifact8085,0,1067781200046145536,2727494199
politifact8085,0,1021477829207355392,932319734514798592
politifact8085,0,1053430663813218304,387189550
politifact8085,0,1019650341841850368,728053644256497666
politifact8085,0,1060620259953201152,2792575986
politifact8085,0,1018136802752856065,34107420
politifact8085,0,1005100333943676933,19050461
politifact8085,0,999391409881911302,46810040
politifact8085,0,1064191469924335616,1742642586
politifact8085,0,1055947851237335040,1011065780543377409
politifact8085,0,1004444226833256454,275185537
politifact8085,0,999357822159728648,1648604810
politifact8085,0,1004861753757487104,54722537
politifact8085,0,997312915735744512,781590319208902656
politifact8085,0,1061308412812820480,58997004
politifact8085,0,1021820422155722752,349121103
politifact8085,0,1000836099927953409,27941958
politifact8085,0,1070137786966126592,24095667
politifact8085,0,1001923767520710658,347347462
politifact8085,0,1017792692825313281,4626290836
politifact8085,0,1006711708805750784,128210109
politifact8085,0,1062751880747667456,3686159416
politifact8085,0,999710129611157504,318680580
politifact8085,0,1069720920028266497,109397865
politifact8085,0,1016888163405586432,3132211971
politifact8085,0,1006609244886626306,813908565157146626
politifact8085,0,1010695246739660800,250937927
politifact8085,0,1055236993637122048,35428764
politifact8085,0,1068253393880326145,44260055
politifact8085,0,1055211907651657729,2563441184
politifact8085,0,1063831532605857792,844321742260645888
politifact8085,0,1060261158035341312,753388591
politifact8085,0,1003325498275975168,858406347221508097
politifact8085,0,1002518611087458305,14267534
politifact8085,0,1001612444387676162,785951221156904960
politifact8085,0,1002263874392018944,769589883807596544
politifact8085,0,1005613207610937344,813580296
politifact8085,0,1055890981311209472,840715474652475396
politifact8085,0,1012141498513678336,1011217957899423745
politifact8085,0,1064117214117154821,932743243279712256
politifact8085,0,1004846938536194048,936863529893740544
politifact8085,0,1013641566869643264,827977668251447296
politifact8085,0,1058174808389750784,134934884
politifact8085,0,999522407655223296,1497249175
politifact8085,0,1060400416746360832,752336910593372164
politifact8085,0,1064518941983297542,2893553734
politifact8085,0,1059794741838184448,722046651880366080
politifact8085,0,1063442561333948416,16545146
politifact8085,0,997886756124090369,356381149
politifact8085,0,1059109943457001472,76680115
politifact8085,0,1009121482528747522,1149871722
politifact8085,0,1060355073790877696,54769979
politifact8085,0,1058190732366958592,25900585
politifact8085,0,1002555244063199233,18072119
politifact8085,0,1019625393656139777,259527297
politifact8085,0,1006447417221419009,26039923
politifact8085,0,1053297599028121600,776446214644633600
politifact8085,0,1068298962111815685,1029517428974333952
politifact8085,0,1005473034818478080,2851232231
politifact8085,0,1055826408226713601,10221312
politifact8085,0,1055592793232433157,21758784
politifact8085,0,1062940647936716800,1587522319
politifact8085,0,998568249683054592,844020290
politifact8085,0,1000737030555488257,987075662660980737
politifact8085,0,1012923530026127360,1003117988
politifact8085,0,1015965787687829504,460635996
politifact8085,0,1017818198517796864,310627286
politifact8085,0,1062930872419209216,833807606535880704
politifact8085,0,1060038048015138817,1018598327930310656
politifact8085,0,1053981556950360064,278315777
politifact8085,0,998675320470458368,969701071521243136
politifact8085,0,1000303232902680577,30500821
politifact8085,0,1067212688395329536,706651517344989184
politifact8085,0,1056278204183384064,1014614947907756033
politifact8085,0,1068059034471841793,102832720
politifact8085,0,997152344994402312,954332029
politifact8085,0,1010101761548390401,23763190
politifact8085,0,1058289852788232193,857617416624508929
politifact8085,0,1055935888901910528,1183798399
politifact8085,0,1068663469166125056,27677483
politifact8085,0,1058218700581584896,16106020
politifact8085,0,1003476079347200000,81488734
politifact8085,0,1018122120218464259,425248565
politifact8085,0,1017101909172211712,1006327253238550528
politifact8085,0,1006583559300231168,1884695887
politifact8085,0,1007845598945579009,883060248466132993
politifact8085,0,1056573086030577664,807627826610536448
politifact8085,0,1001239007857168384,845713069980487683
politifact8085,0,1070993687843352578,42935247
politifact8085,0,1002033759829585920,204598799
politifact8085,0,1055630591696297984,804815296099917824
politifact8085,0,1058923027335831553,1087773938
politifact8085,0,1016664718759559168,45344988
politifact8085,0,1058985165471440906,3069189133
politifact8085,0,1009736307046637568,972021411958026240
politifact8085,0,1007864582432407552,96433490
politifact8085,0,1058155984382763009,1022671382
politifact8085,0,997841017192812544,803777619288268804
politifact8085,0,1060263165458554881,1250024696
politifact8085,0,1068403385869758464,261877130
politifact8085,0,1020885096063225857,24465683
politifact8085,0,1058118446389608450,83877580
politifact8085,0,1023968235283251201,3433433123
politifact8085,0,1069447791200485376,781532453299040260
politifact8085,0,1059234244210364416,545139282
politifact8085,0,1015316929282748418,832935429716529152
politifact8085,0,1055467391604477953,809935433471852544
politifact8085,0,1001700969686732800,948749602936639488
politifact8085,0,998906738546851843,2655242439
politifact8085,0,1060449729262301184,119807651
politifact8085,0,998738829518491649,3792415518
politifact8085,0,1019938210502279175,558293436
politifact8085,0,1055171753440350214,36501867
politifact8085,0,1009445934030344192,869240813380935680
politifact8085,0,1016342852467613696,46520263
politifact8085,0,1009564893450604544,857881851284684800
politifact8085,0,1068742296626257920,939143627133128704
politifact8085,0,997490962782830592,3963680114
politifact8085,0,1068600086496591872,67321588
politifact8085,0,1055464768839016448,2399391152
politifact8085,0,999680265554362368,958883575734067200
politifact8085,0,1006061194459967488,2650360704
politifact8085,0,1000358026149318656,421464103
politifact8085,0,1068363027383283713,16005814
politifact8085,0,1055157814203576320,298198632
politifact8085,0,1019758072858677249,261321846
politifact8085,0,1058158218051010561,28864404
politifact8085,0,1001523570856681472,21612122
politifact8085,0,1000814427011137536,584409147
politifact8085,0,1063756709607469056,546007788
politifact8085,0,1063814485041790976,4370012892
politifact8085,0,1055457297227530241,2836822882
politifact8085,0,1053481185408618498,825311072
politifact8085,0,1004732465078992896,106021590
politifact8085,0,1017122895733121024,66005513
politifact8085,0,1006518120020787200,769592870
politifact8085,0,1056056856022441986,815974861642330112
politifact8085,0,1055428748051390464,717359740259422208
politifact8085,0,1055284450697887744,37628540
politifact8085,0,1058433340339089409,2412707785
politifact8085,0,1004895010733678592,16279791
politifact8085,0,1067072807841005569,344722805
politifact8085,0,1008080178776453120,4870175072
politifact8085,0,1068061465796640769,131891315
politifact8085,0,1068192795612069890,2537785308
politifact8085,0,1067561812261044224,52510382
politifact8085,0,1022361578174210048,1260915074
politifact8085,0,1053698067931783169,277792122
politifact8085,0,1071032617376473090,1032621676997963776
politifact8085,0,1064912480927920128,23139654
politifact8085,0,1058882515019141120,3252027018
politifact8085,0,1019973392441724929,897579063279222784
politifact8085,0,1054361786424614912,18856444
politifact8085,0,1016849553159524353,19766599
politifact8085,0,1009839355861405696,382787788
politifact8085,0,1003061633625808896,23157698
politifact8085,0,1008352344755654657,788796482342252544
politifact8085,0,1060364966602072065,2183242205
politifact8085,0,1055423567859511296,167581888
politifact8085,0,1006569740876345344,76919759
politifact8085,0,999386244097421312,46810040
politifact8085,0,1001599901002805249,765897837859246080
politifact8085,0,1003837301154353153,896762421758443520
politifact8085,0,1068499906166444032,2884771
politifact8085,0,1055812824260378624,1365190664
politifact8085,0,1068302987100008449,853018218503454720
politifact8085,0,1055084427829747718,952875902676930560
politifact8085,0,1022331245865431042,108643249
politifact8085,0,1011943668486492160,3190508803
politifact8085,0,1021861463634464769,17494791
politifact8085,0,1068317108914847744,14495726
politifact8085,0,1058381901076066305,3382005904
politifact8085,0,999859136400683008,910152589
politifact8085,0,1058103918956331008,714927371858608128
politifact8085,0,1017942926083723264,766434174689505280
politifact8085,0,1071158534035800065,3297107516
politifact8085,0,1006821051442049024,790019230389248000
politifact8085,0,1007472097709510657,357732768
politifact8085,0,1056664460826337280,528893228
politifact8085,0,1006507419093127168,322327385
politifact8085,0,1023554913077354497,2204352932
politifact8085,0,1022501644192423936,1004201880350875649
politifact8085,0,1000009914767601664,869365956488949760
politifact8085,0,1005236601788567552,2223461208
politifact8085,0,1002227282671554561,753741611327188992
politifact8085,0,1055134101374668802,477929415
politifact8085,0,1023651584805400577,330414774
politifact8085,0,1067721105643790337,1058711979370651649
politifact8085,0,1058167808473759744,263001113
politifact8085,0,1067220951555805186,38094020
politifact8085,0,1055106141422788608,1653432438
politifact8085,0,1061094990259150849,63478895
politifact8085,0,1006428028916895744,565791753
politifact8085,0,1069246119153152000,2347201362
politifact8085,0,1058576024563142656,2168939118
politifact8085,0,1055508974873796610,74186967
politifact8085,0,1001657073447329792,1428767004
politifact8085,0,1062358693524725760,233077081
politifact8085,0,1004025351440347137,360897370
politifact8085,0,1000610494217154560,852692158649946113
politifact8085,0,1067968711578009600,2418556382
politifact8085,0,1017213785562468352,817124125701353472
politifact8085,0,998157189159247874,14830568
politifact8085,0,997464323772616704,780400063
politifact8085,0,1054357888637042689,560473726
politifact8085,0,1005859518306181121,315296719
politifact8085,0,1016529396000227328,756175190250233856
politifact8085,0,1009583830850789380,122519491
politifact8085,0,1056664710748299266,1063360740
politifact8085,0,1068548928918994944,1031539003
politifact8085,0,1055139299899916293,822582835
politifact8085,0,1064183755919609856,282790593
politifact8085,0,1060360776270209024,29067178
politifact8085,0,1005830548495855616,980499467668307968
politifact8085,0,1006627733865148419,138177385
politifact8085,0,1068263443252297728,2638806211
politifact8085,0,1064222083624960002,37385354
politifact8085,0,1005963499128983552,34030748
politifact8085,0,997140534119415811,3206947907
politifact8085,0,1064268460920791040,22270993
politifact8085,0,1009626860458737664,139305437
politifact8085,0,1055223533981229057,15235581
politifact8085,0,1055131738182160384,277326212
politifact8085,0,1067844171749359617,892036631766720512
politifact8085,0,1012224470063300610,4395397696
politifact8085,0,1066360595551793153,28587768
politifact8085,0,997548915896537091,11295352
politifact8085,0,1054212185168084992,3684208045
politifact8085,0,1068143977113751559,627534682
politifact8085,0,1015251741137424390,2209216639
politifact8085,0,1064618610377744384,519282884
politifact8085,0,1007289730386616320,73642168
politifact8085,0,1002275336573407232,506788773
politifact8085,0,1020120468529876992,269871192
politifact8085,0,1067844474166960128,30901658
politifact8085,0,1056287298919161856,21839127
politifact8085,0,1000521801049374720,878574589076316160
politifact8085,0,1022500498975293440,704311727190577152
politifact8085,0,1053297517033635840,285116353
politifact8085,0,997168373690781696,995188285650669568
politifact8085,0,1022633093251756034,19324299
politifact8085,0,1008684334746923008,30110170
politifact8085,0,1004706530355277825,892028324201017344
politifact8085,0,1002952578626392064,3050411297
politifact8085,0,1055166935141376000,926860589317677056
politifact8085,0,1067133343614070785,780517964315496448
politifact8085,0,1010697053951930368,993859355412979712
politifact8085,0,1056192051849523202,529617327
politifact8085,0,1020682222167261186,356158845
politifact8085,0,1011611504846819330,261041620
politifact8085,0,1067601226156728321,227929627
politifact8085,0,1055668969028419584,814344139592597506
politifact8085,0,1055457173453656065,46899597
politifact8085,0,1006266226430087170,965326205632352256
politifact8085,0,1010204331705077760,130938557
politifact8085,0,1024132356918206466,19195572
politifact8085,0,1058242878227406849,1029903786108542976
politifact8085,0,999976940613328896,478237932
politifact8085,0,1019472852435648518,808725918
politifact8085,0,1059492865917771776,287734881
politifact8085,0,1067144003144040449,16025627
politifact8085,0,1011758751613902848,342987838
politifact8085,0,1019715883487449088,109446583
politifact8085,0,1056214280704536577,2489005201
politifact8085,0,1055143777885675521,30081122
politifact8085,0,1053225422014558208,785246887
politifact8085,0,1019758671176200192,15801149
politifact8085,0,1055242516180668417,908777099074375682
politifact8085,0,1055458127951224833,1037106026053394432
politifact8085,0,1021065482533851141,23608092
politifact8085,0,1009305668203917312,1687120508
politifact8085,0,1055136712316370945,17960516
politifact8085,0,1068508017270808576,2835667717
politifact8085,0,1004842383710842883,845085452755456001
politifact8085,0,1055234775986987010,567412634
politifact8085,0,1007386293486211072,494600786
politifact8085,0,1021028331419054081,732254800973201408
politifact8085,0,1062743622834102272,2966480103
politifact8085,0,1023910451841773568,944716343512846336
politifact8085,0,1020073960640217094,73642168
politifact8085,0,1011395224097251329,217224930
politifact8085,0,1068230483039776768,1954554193
politifact8085,0,1058675606534086656,190274824
politifact8085,0,1005456000617537538,970664456794640389
politifact8085,0,1001183612891484162,1176467856
politifact8085,0,1010998398588276736,21857230
politifact8085,0,1055589135522676737,278048913
politifact8085,0,1010021441759166465,905502175161458688
politifact8085,0,1008106989417885696,134807269
politifact8085,0,1063595940521619458,836032330993123329
politifact8085,0,1004094522928836609,902244437442658304
politifact8085,0,1055899343067250688,809444646963163136
politifact8085,0,1068148439135981568,280587878
politifact8085,0,1012002339677323266,24263843
politifact8085,0,1006518068561014792,890698350802153474
politifact8085,0,1001258354646376449,223215618
politifact8085,0,1068255469851090944,2527967047
politifact8085,0,1064707426975395842,80154814
politifact8085,0,1063488868291362817,5770442
politifact8085,0,1001846755565154305,260575368
politifact8085,0,998787740476076032,34868910
politifact8085,0,1000520482050007041,267161485
politifact8085,0,1001997511375183872,40646888
politifact8085,0,1008855988802281472,730936851880673281
politifact8085,0,1013488836285009921,400302919
politifact8085,0,1060151888501456897,477927064
politifact8085,0,1054356818632290310,560473726
politifact8085,0,1064583903292399622,142738341
politifact8085,0,1064910364532461569,442335746
politifact8085,0,1060952893891710976,903768028642512896
politifact8085,0,1019742124365893633,782060374833172480
politifact8085,0,1013110887668965376,19881465
politifact8085,0,1022534764480405515,2414883655
politifact8085,0,1060397489902116864,1037472752351948800
politifact8085,0,1007814925560025088,20817793
politifact8085,0,1010976840893255680,19116001
politifact8085,0,1008839970633801728,814317803125796864
politifact8085,0,1058309273598550018,1690080331
politifact8085,0,1055876311061676032,869533711846350848
politifact8085,0,1021703396963672066,2902254518
politifact8085,0,1068558595325902848,718582416378576896
politifact8085,0,1023963930283175937,779348438404173824
politifact8085,0,1055931062264754176,550974059
politifact8085,0,1070493877117874177,14526029
politifact8085,0,1002963807105413120,943396310924787712
politifact8085,0,1007667305684307968,24534835
politifact8085,0,1058132940251525120,45500585
politifact8085,0,1023607614599557120,142394311
politifact8085,0,1070406807724511232,2596747992
politifact8085,0,1001795737670356992,270189925
politifact8085,0,1003895535487483905,790019230389248000
politifact8085,0,1053329348521066497,880920341748514817
politifact8085,0,1058883493806178304,875063028143845377
politifact8085,0,1016204631595274245,28402741
politifact8085,0,1023702160289288192,31661626
politifact8085,0,1064564918056337409,4854873401
politifact8085,0,1007709990294081536,786178745287577600
politifact8085,0,1068359536438910977,564691087
politifact8085,0,1019505082830807040,929237529559171072
politifact8085,0,1011575859587710976,952228907712950274
politifact8085,0,1066391906324791296,766270125095936000
politifact8085,0,1061270421801189382,4013321421
politifact8085,0,1064523886862180354,1033744245700657155
politifact8085,0,1058508938105126913,977350004
politifact8085,0,1055506507423498241,198576594
politifact8085,0,1011445383338356737,2463635930
politifact8085,0,1060972719603367938,728653876489035776
politifact8085,0,1068515359529922560,2726402384
politifact8085,0,1009484679702073346,831970093986897921
politifact8085,0,1021982721831305216,1021979785545871362
politifact8085,0,998628637564899335,833378596270047233
politifact8085,0,1068590221703479301,24161758
politifact8085,0,1005281717836566529,1102759333
politifact8085,0,1055868762816155648,47954558
politifact8085,0,1070548486532169728,771214747135909889
politifact8085,0,1056310472465698816,32902192
politifact8085,0,1008882091549917184,305392522
politifact8085,0,1012741184136105984,2184372066
politifact8085,0,1004962326578003968,462682831
politifact8085,0,1017942260862812165,491861073
politifact8085,0,1059918917064224768,888152595256164352
politifact8085,0,1055502197000192000,892837114307588097
politifact8085,0,1059910071143018496,780568850261684224
politifact8085,0,1061815323933003776,780623067957428224
politifact8085,0,1058804282219085824,2280858109
politifact8085,0,1017769238822612993,381678556
politifact8085,0,1056652677839376384,528893228
politifact8085,0,1056351561746653184,216541560
politifact8085,0,1007764170996047873,4794304933
politifact8085,0,1056188253831917568,1042405564540768256
politifact8085,0,1064729523210588161,2992611584
politifact8085,0,1005797788402245632,3460731193
politifact8085,0,1069397582059921419,116252479
politifact8085,0,1059625995563462656,257120861
politifact8085,0,1054895602876719104,2710843363
politifact8085,0,1017772403894648838,875622519453110272
politifact8085,0,1071368891811721216,410189022
politifact8085,0,1022982471917490179,747550517442711552
politifact8085,0,1005880142349160449,719700575697444864
politifact8085,0,1066704196722819072,173605077
politifact8085,0,1010208548469592064,762343150044217349
politifact8085,0,1019737154589732864,1010191257086414848
politifact8085,0,1024374909525536774,827011405165559808
politifact8085,0,1064529262978506755,904001663400280065
politifact8085,0,1066813554978893824,275566734
politifact8085,0,1001958448798498817,255669970
politifact8085,0,1069751609083670528,808143254390640640
politifact8085,0,1022159814414270464,899718001
politifact8085,0,1000190221240107009,874728274173341700
politifact8085,0,1068157889800355841,4899354976
politifact8085,0,1058164996486553600,552185318
politifact8085,0,1054021564767854593,9717222
politifact8085,0,1061311065760432129,739248656
politifact8085,0,1010964333109698560,1009619668447965185
politifact8085,0,1022030829843873793,3110773521
politifact8085,0,1022629861599440902,835560231736233984
politifact8085,0,1020428797999550466,864531369103437824
politifact8085,0,1062826738089189383,2349012840
politifact8085,0,1020026661465657345,2493124170
politifact8085,0,1068469311579332608,165765064
politifact8085,0,1006615188278308866,1202146298
politifact8085,0,1017239333965914117,1431848784
politifact8085,0,1058576414948188161,2497856860
politifact8085,0,1056230294775386113,15621325
politifact8085,0,1058168614728224769,950809869422092289
politifact8085,0,1058102181742735360,2749209315
politifact8085,0,1058994112706138112,928812343017881600
politifact8085,0,1064215604549189632,996961825617936385
politifact8085,0,1055525392327557121,37688277
politifact8085,0,1005479641585520640,767200130688659456
politifact8085,0,1064184666868060161,2479943912
politifact8085,0,1054834962510139392,378830998
politifact8085,0,1055934322799038464,1034592915316662274
politifact8085,0,1020339121506668544,16512530
politifact8085,0,1009545123523448832,25569668
politifact8085,0,1054410808539729920,3023801255
politifact8085,0,1002253648733224960,17073115
politifact8085,0,1055198433529737216,952256325756399616
politifact8085,0,1015470018404941824,275177558
politifact8085,0,1068085058903388160,86503703
politifact8085,0,1054855893777551360,3237404649
politifact8085,0,1004568138216824833,889166339587395584
